9606.ENSP00000274000	1
9606.ENSP00000333813	1
9606.ENSP00000366623	1
9606.ENSP00000321320	1
9606.ENSP00000352071	1
9606.ENSP00000263846	2
9606.ENSP00000249501	1
9606.ENSP00000317271	1
9606.ENSP00000370196	1
9606.ENSP00000357768	1
9606.ENSP00000379566	1
9606.ENSP00000361475	2
9606.ENSP00000324884	1
9606.ENSP00000308466	1
9606.ENSP00000327916	1
9606.ENSP00000219054	1
9606.ENSP00000289416	1
9606.ENSP00000382349	1
9606.ENSP00000296420	1
9606.ENSP00000270879	1
9606.ENSP00000360871	1
9606.ENSP00000339168	1
9606.ENSP00000259351	1
9606.ENSP00000311290	1
9606.ENSP00000296921	1
9606.ENSP00000295206	1
9606.ENSP00000313691	1
9606.ENSP00000358857	1
9606.ENSP00000373153	2
9606.ENSP00000261615	1
9606.ENSP00000311030	1
9606.ENSP00000320679	1
9606.ENSP00000369339	2
9606.ENSP00000337368	1
9606.ENSP00000355317	2
9606.ENSP00000293230	1
9606.ENSP00000308717	1
9606.ENSP00000305465	1
9606.ENSP00000216127	2
9606.ENSP00000346810	1
9606.ENSP00000287957	1
9606.ENSP00000368761	1
9606.ENSP00000257566	1
9606.ENSP00000284629	1
9606.ENSP00000275016	2
9606.ENSP00000349274	1
9606.ENSP00000318406	1
9606.ENSP00000445859	1
9606.ENSP00000251993	1
9606.ENSP00000347409	2
9606.ENSP00000452854	1
9606.ENSP00000306320	1
9606.ENSP00000294638	1
9606.ENSP00000294816	1
9606.ENSP00000347684	1
9606.ENSP00000377854	1
9606.ENSP00000442778	1
9606.ENSP00000423933	1
9606.ENSP00000215115	1
9606.ENSP00000333012	2
9606.ENSP00000304147	1
9606.ENSP00000243056	1
9606.ENSP00000249504	1
9606.ENSP00000328928	1
9606.ENSP00000349098	1
9606.ENSP00000369989	1
9606.ENSP00000255390	1
9606.ENSP00000465737	1
9606.ENSP00000382239	1
9606.ENSP00000317333	1
9606.ENSP00000290122	1
9606.ENSP00000351155	1
9606.ENSP00000358059	1
9606.ENSP00000381740	1
9606.ENSP00000384408	1
9606.ENSP00000292879	1
9606.ENSP00000356236	1
9606.ENSP00000424757	1
9606.ENSP00000276344	3
9606.ENSP00000235521	1
9606.ENSP00000319778	2
9606.ENSP00000295927	1
9606.ENSP00000365931	1
9606.ENSP00000404381	1
9606.ENSP00000359042	2
9606.ENSP00000266556	1
9606.ENSP00000274532	1
9606.ENSP00000259254	1
9606.ENSP00000455469	1
9606.ENSP00000343746	1
9606.ENSP00000248139	1
9606.ENSP00000392828	1
9606.ENSP00000364815	1
9606.ENSP00000323847	1
9606.ENSP00000358283	1
9606.ENSP00000218104	1
9606.ENSP00000386385	1
9606.ENSP00000321271	1
9606.ENSP00000358312	1
9606.ENSP00000310688	1
9606.ENSP00000349291	1
9606.ENSP00000367248	1
9606.ENSP00000409016	1
9606.ENSP00000438468	1
9606.ENSP00000284476	1
9606.ENSP00000352702	1
9606.ENSP00000269095	1
9606.ENSP00000351380	1
9606.ENSP00000359364	1
9606.ENSP00000320917	1
9606.ENSP00000233545	1
9606.ENSP00000429344	1
9606.ENSP00000345809	1
9606.ENSP00000381270	1
9606.ENSP00000385025	1
9606.ENSP00000307774	1
9606.ENSP00000349364	1
9606.ENSP00000361232	1
9606.ENSP00000262144	2
9606.ENSP00000293883	2
9606.ENSP00000224652	2
9606.ENSP00000339881	2
9606.ENSP00000379057	1
9606.ENSP00000368965	2
9606.ENSP00000246794	1
9606.ENSP00000284322	1
9606.ENSP00000291560	1
9606.ENSP00000289013	1
9606.ENSP00000245121	2
9606.ENSP00000348799	1
9606.ENSP00000233596	2
9606.ENSP00000360803	1
9606.ENSP00000376848	1
9606.ENSP00000443772	2
9606.ENSP00000326340	1
9606.ENSP00000332576	1
9606.ENSP00000376293	1
9606.ENSP00000363064	1
9606.ENSP00000332744	1
9606.ENSP00000255224	2
9606.ENSP00000262426	1
9606.ENSP00000250454	1
9606.ENSP00000403946	1
9606.ENSP00000324510	1
9606.ENSP00000369634	1
9606.ENSP00000384524	1
9606.ENSP00000323184	1
9606.ENSP00000329266	1
9606.ENSP00000344855	1
9606.ENSP00000304429	1
9606.ENSP00000344087	1
9606.ENSP00000396160	1
9606.ENSP00000361001	1
9606.ENSP00000355902	1
9606.ENSP00000348489	1
9606.ENSP00000246891	1
9606.ENSP00000301284	1
9606.ENSP00000373476	1
9606.ENSP00000380903	1
9606.ENSP00000303276	1
9606.ENSP00000344193	1
9606.ENSP00000336762	1
9606.ENSP00000312753	1
9606.ENSP00000354461	1
9606.ENSP00000320886	1
9606.ENSP00000386439	2
9606.ENSP00000198801	2
9606.ENSP00000260563	2
9606.ENSP00000316950	2
9606.ENSP00000369349	1
9606.ENSP00000377570	1
9606.ENSP00000293670	1
9606.ENSP00000389128	1
9606.ENSP00000377558	1
9606.ENSP00000357080	1
9606.ENSP00000274368	1
9606.ENSP00000251691	1
9606.ENSP00000373640	1
9606.ENSP00000230588	2
9606.ENSP00000216775	1
9606.ENSP00000361929	1
9606.ENSP00000297581	1
9606.ENSP00000340463	1
9606.ENSP00000444788	1
9606.ENSP00000304689	2
9606.ENSP00000272895	1
9606.ENSP00000343126	1
9606.ENSP00000297689	1
9606.ENSP00000357905	1
9606.ENSP00000298352	1
9606.ENSP00000160740	1
9606.ENSP00000382544	1
9606.ENSP00000298585	2
9606.ENSP00000348459	1
9606.ENSP00000324827	2
9606.ENSP00000254722	2
9606.ENSP00000288022	2
9606.ENSP00000384551	1
9606.ENSP00000329295	1
9606.ENSP00000020926	1
9606.ENSP00000219689	1
9606.ENSP00000222598	1
9606.ENSP00000222990	1
9606.ENSP00000264159	1
9606.ENSP00000361032	1
9606.ENSP00000363840	1
9606.ENSP00000265800	1
9606.ENSP00000345767	2
9606.ENSP00000274473	1
9606.ENSP00000243924	1
9606.ENSP00000366641	1
9606.ENSP00000379704	1
9606.ENSP00000356357	1
9606.ENSP00000274496	1
9606.ENSP00000257626	1
9606.ENSP00000332979	1
9606.ENSP00000374135	1
9606.ENSP00000380602	1
9606.ENSP00000263665	1
9606.ENSP00000392762	1
9606.ENSP00000347294	1
9606.ENSP00000303584	1
9606.ENSP00000425375	1
9606.ENSP00000355273	4
9606.ENSP00000371715	1
9606.ENSP00000363329	1
9606.ENSP00000386134	1
9606.ENSP00000326128	1
9606.ENSP00000364665	1
9606.ENSP00000283936	1
9606.ENSP00000296096	1
9606.ENSP00000345420	1
9606.ENSP00000267890	3
9606.ENSP00000374069	1
9606.ENSP00000318142	2
9606.ENSP00000281830	4
9606.ENSP00000008938	1
9606.ENSP00000350049	1
9606.ENSP00000359301	1
9606.ENSP00000326933	1
9606.ENSP00000292928	1
9606.ENSP00000269973	1
9606.ENSP00000380494	1
9606.ENSP00000222304	1
9606.ENSP00000273308	1
9606.ENSP00000298841	1
9606.ENSP00000457957	1
9606.ENSP00000304327	2
9606.ENSP00000346576	2
9606.ENSP00000348471	2
9606.ENSP00000254442	1
9606.ENSP00000300835	2
9606.ENSP00000339503	1
9606.ENSP00000354519	1
9606.ENSP00000358605	2
9606.ENSP00000239690	1
9606.ENSP00000357474	1
9606.ENSP00000352927	1
9606.ENSP00000247020	1
9606.ENSP00000252136	1
9606.ENSP00000434359	2
9606.ENSP00000366493	1
9606.ENSP00000301408	1
9606.ENSP00000336729	4
9606.ENSP00000423313	4
9606.ENSP00000329654	4
9606.ENSP00000227756	4
9606.ENSP00000447852	4
9606.ENSP00000376548	4
9606.ENSP00000215057	1
9606.ENSP00000356366	1
9606.ENSP00000269373	1
9606.ENSP00000349856	3
9606.ENSP00000365103	1
9606.ENSP00000247194	1
9606.ENSP00000364782	1
9606.ENSP00000370658	1
9606.ENSP00000416797	1
9606.ENSP00000320076	1
9606.ENSP00000316842	1
9606.ENSP00000442563	2
9606.ENSP00000304292	2
9606.ENSP00000210187	1
9606.ENSP00000378451	2
9606.ENSP00000298355	2
9606.ENSP00000300175	1
9606.ENSP00000313423	1
9606.ENSP00000362170	2
9606.ENSP00000299927	2
9606.ENSP00000322087	1
9606.ENSP00000276646	1
9606.ENSP00000252597	2
9606.ENSP00000363640	1
9606.ENSP00000362029	2
9606.ENSP00000359224	2
9606.ENSP00000378260	2
9606.ENSP00000323635	1
9606.ENSP00000347924	1
9606.ENSP00000404860	1
9606.ENSP00000420182	1
9606.ENSP00000370891	1
9606.ENSP00000267484	2
9606.ENSP00000350718	1
9606.ENSP00000356966	1
9606.ENSP00000222584	1
9606.ENSP00000309823	1
9606.ENSP00000356737	2
9606.ENSP00000357122	1
9606.ENSP00000303398	1
9606.ENSP00000354878	2
9606.ENSP00000366233	1
9606.ENSP00000330753	1
9606.ENSP00000369257	1
9606.ENSP00000263726	2
9606.ENSP00000391490	3
9606.ENSP00000345133	1
9606.ENSP00000349773	1
9606.ENSP00000335060	1
9606.ENSP00000372361	1
9606.ENSP00000382204	1
9606.ENSP00000297532	1
9606.ENSP00000340017	2
9606.ENSP00000348019	2
9606.ENSP00000257267	2
9606.ENSP00000361158	1
9606.ENSP00000365256	1
9606.ENSP00000362643	1
9606.ENSP00000302037	2
9606.ENSP00000358038	2
9606.ENSP00000332681	1
9606.ENSP00000394484	1
9606.ENSP00000221856	1
9606.ENSP00000313885	1
9606.ENSP00000334229	1
9606.ENSP00000324196	1
9606.ENSP00000279101	1
9606.ENSP00000375853	2
9606.ENSP00000373657	3
9606.ENSP00000366950	1
9606.ENSP00000419599	1
9606.ENSP00000218316	1
9606.ENSP00000263817	1
9606.ENSP00000334280	3
9606.ENSP00000427407	3
9606.ENSP00000259456	1
9606.ENSP00000374013	1
9606.ENSP00000256194	1
9606.ENSP00000259963	1
9606.ENSP00000304111	1
9606.ENSP00000274721	1
9606.ENSP00000392057	3
9606.ENSP00000263736	2
9606.ENSP00000261593	1
9606.ENSP00000464258	1
9606.ENSP00000359221	1
9606.ENSP00000313670	1
9606.ENSP00000329256	1
9606.ENSP00000390761	1
9606.ENSP00000344403	1
9606.ENSP00000280236	1
9606.ENSP00000411418	2
9606.ENSP00000379503	1
9606.ENSP00000371345	1
9606.ENSP00000245796	1
9606.ENSP00000020673	1
9606.ENSP00000338769	1
9606.ENSP00000324287	1
9606.ENSP00000293255	1
9606.ENSP00000366672	1
9606.ENSP00000270112	2
9606.ENSP00000383737	3
9606.ENSP00000229971	2
9606.ENSP00000285071	1
9606.ENSP00000318867	2
9606.ENSP00000344432	1
9606.ENSP00000359446	3
9606.ENSP00000255129	1
9606.ENSP00000371785	1
9606.ENSP00000298966	1
9606.ENSP00000228515	1
9606.ENSP00000352028	1
9606.ENSP00000365963	1
9606.ENSP00000329880	1
9606.ENSP00000360054	1
9606.ENSP00000329106	1
9606.ENSP00000368799	2
9606.ENSP00000261381	1
9606.ENSP00000017003	1
9606.ENSP00000234040	2
9606.ENSP00000406577	2
9606.ENSP00000230895	1
9606.ENSP00000262966	2
9606.ENSP00000282884	1
9606.ENSP00000265598	1
9606.ENSP00000304987	1
9606.ENSP00000292401	2
9606.ENSP00000283122	2
9606.ENSP00000364028	2
9606.ENSP00000341992	1
9606.ENSP00000302108	1
9606.ENSP00000295269	1
9606.ENSP00000299798	1
9606.ENSP00000263955	1
9606.ENSP00000383986	1
9606.ENSP00000389381	2
9606.ENSP00000453403	2
9606.ENSP00000359170	2
9606.ENSP00000295148	2
9606.ENSP00000316948	3
9606.ENSP00000323978	1
9606.ENSP00000255681	1
9606.ENSP00000234142	1
9606.ENSP00000357637	2
9606.ENSP00000284856	1
9606.ENSP00000343617	2
9606.ENSP00000322872	2
9606.ENSP00000282030	1
9606.ENSP00000266397	1
9606.ENSP00000233615	2
9606.ENSP00000362751	2
9606.ENSP00000362566	1
9606.ENSP00000307155	2
9606.ENSP00000268595	1
9606.ENSP00000365946	3
9606.ENSP00000252034	1
9606.ENSP00000319052	2
9606.ENSP00000320658	2
9606.ENSP00000360327	1
9606.ENSP00000268489	1
9606.ENSP00000219660	1
9606.ENSP00000310935	2
9606.ENSP00000304198	2
9606.ENSP00000170168	2
9606.ENSP00000377409	1
9606.ENSP00000327453	2
9606.ENSP00000357682	1
9606.ENSP00000228606	1
9606.ENSP00000330219	1
9606.ENSP00000322926	1
9606.ENSP00000355060	1
9606.ENSP00000011684	1
9606.ENSP00000301956	2
9606.ENSP00000252825	1
9606.ENSP00000306477	2
9606.ENSP00000362139	1
9606.ENSP00000420267	2
9606.ENSP00000263735	1
9606.ENSP00000431748	1
9606.ENSP00000327436	1
9606.ENSP00000314792	1
9606.ENSP00000264779	1
9606.ENSP00000300283	2
9606.ENSP00000378635	1
9606.ENSP00000315013	2
9606.ENSP00000304376	2
9606.ENSP00000325917	1
9606.ENSP00000308606	2
9606.ENSP00000268483	3
9606.ENSP00000311035	1
9606.ENSP00000253188	1
9606.ENSP00000285850	1
9606.ENSP00000219343	1
9606.ENSP00000316240	1
9606.ENSP00000300181	2
9606.ENSP00000244333	2
9606.ENSP00000366390	1
9606.ENSP00000231721	1
9606.ENSP00000284136	1
9606.ENSP00000236273	2
9606.ENSP00000319141	2
9606.ENSP00000274680	2
9606.ENSP00000273610	1
9606.ENSP00000351530	1
9606.ENSP00000374359	1
9606.ENSP00000321724	1
9606.ENSP00000387641	2
9606.ENSP00000360149	3
9606.ENSP00000371734	2
9606.ENSP00000370256	2
9606.ENSP00000362135	1
9606.ENSP00000303015	3
9606.ENSP00000353826	1
9606.ENSP00000359729	1
9606.ENSP00000297814	1
9606.ENSP00000387362	1
9606.ENSP00000321617	1
9606.ENSP00000350549	2
9606.ENSP00000341108	2
9606.ENSP00000347152	1
9606.ENSP00000397566	1
9606.ENSP00000270722	1
9606.ENSP00000364613	1
9606.ENSP00000344549	1
9606.ENSP00000315397	3
9606.ENSP00000366404	2
9606.ENSP00000309595	2
9606.ENSP00000336894	1
9606.ENSP00000359982	1
9606.ENSP00000248668	1
9606.ENSP00000403304	1
9606.ENSP00000275423	1
9606.ENSP00000386520	1
9606.ENSP00000363616	1
9606.ENSP00000318147	1
9606.ENSP00000361596	1
9606.ENSP00000330218	1
9606.ENSP00000262366	1
9606.ENSP00000350869	2
9606.ENSP00000343557	1
9606.ENSP00000216968	2
9606.ENSP00000358154	2
9606.ENSP00000454657	1
9606.ENSP00000351618	2
9606.ENSP00000247977	2
9606.ENSP00000437464	2
9606.ENSP00000373698	2
9606.ENSP00000353794	2
9606.ENSP00000410007	2
9606.ENSP00000305653	2
9606.ENSP00000362758	1
9606.ENSP00000257177	2
9606.ENSP00000296473	2
9606.ENSP00000392257	1
9606.ENSP00000329454	1
9606.ENSP00000362556	2
9606.ENSP00000263208	3
9606.ENSP00000313601	2
9606.ENSP00000314606	3
9606.ENSP00000347896	2
9606.ENSP00000284770	1
9606.ENSP00000285737	2
9606.ENSP00000354061	2
9606.ENSP00000382178	1
9606.ENSP00000328732	1
9606.ENSP00000315247	1
9606.ENSP00000300030	2
9606.ENSP00000360530	2
9606.ENSP00000342991	1
9606.ENSP00000362532	2
9606.ENSP00000375608	1
9606.ENSP00000397394	1
9606.ENSP00000362656	2
9606.ENSP00000344724	1
9606.ENSP00000382021	2
9606.ENSP00000455951	1
9606.ENSP00000236137	1
9606.ENSP00000258403	1
9606.ENSP00000334798	1
9606.ENSP00000370372	2
9606.ENSP00000298231	1
9606.ENSP00000313385	1
9606.ENSP00000297164	1
9606.ENSP00000360652	3
9606.ENSP00000289359	2
9606.ENSP00000210633	2
9606.ENSP00000330842	3
9606.ENSP00000373518	1
9606.ENSP00000349525	1
9606.ENSP00000306100	3
9606.ENSP00000350547	2
9606.ENSP00000359892	2
9606.ENSP00000271227	2
9606.ENSP00000336888	2
9606.ENSP00000226105	2
9606.ENSP00000324419	2
9606.ENSP00000366452	3
9606.ENSP00000246662	2
9606.ENSP00000381302	1
9606.ENSP00000395007	1
9606.ENSP00000337946	1
9606.ENSP00000366330	1
9606.ENSP00000328720	3
9606.ENSP00000332208	3
9606.ENSP00000281474	3
9606.ENSP00000199706	2
9606.ENSP00000349486	2
9606.ENSP00000356599	1
9606.ENSP00000365198	1
9606.ENSP00000362718	1
9606.ENSP00000393154	2
9606.ENSP00000329468	1
9606.ENSP00000319713	3
9606.ENSP00000347188	3
9606.ENSP00000398273	1
9606.ENSP00000329292	1
9606.ENSP00000246024	1
9606.ENSP00000341815	1
9606.ENSP00000276590	1
9606.ENSP00000431443	2
9606.ENSP00000339867	2
9606.ENSP00000292431	2
9606.ENSP00000295934	2
9606.ENSP00000374558	1
9606.ENSP00000286380	1
9606.ENSP00000356329	1
9606.ENSP00000356320	1
9606.ENSP00000348704	3
9606.ENSP00000323074	2
9606.ENSP00000349305	2
9606.ENSP00000270061	2
9606.ENSP00000348793	2
9606.ENSP00000427690	1
9606.ENSP00000441823	2
9606.ENSP00000442339	2
9606.ENSP00000344942	1
9606.ENSP00000341141	1
9606.ENSP00000301190	2
9606.ENSP00000338838	1
9606.ENSP00000356370	3
9606.ENSP00000353655	2
9606.ENSP00000295491	1
9606.ENSP00000355387	1
9606.ENSP00000363298	1
9606.ENSP00000269299	2
9606.ENSP00000216139	2
9606.ENSP00000357775	1
9606.ENSP00000397947	2
9606.ENSP00000367432	1
9606.ENSP00000375683	1
9606.ENSP00000357906	1
9606.ENSP00000328118	1
9606.ENSP00000262126	2
9606.ENSP00000343103	3
9606.ENSP00000417161	1
9606.ENSP00000250263	2
9606.ENSP00000361486	1
9606.ENSP00000339844	4
9606.ENSP00000263897	2
9606.ENSP00000357218	1
9606.ENSP00000267102	1
9606.ENSP00000357773	1
9606.ENSP00000317903	1
9606.ENSP00000309606	2
9606.ENSP00000377280	2
9606.ENSP00000354526	2
9606.ENSP00000260270	3
9606.ENSP00000340297	2
9606.ENSP00000357307	2
9606.ENSP00000386722	1
9606.ENSP00000274457	1
9606.ENSP00000363747	1
9606.ENSP00000353957	1
9606.ENSP00000185206	1
9606.ENSP00000367227	1
9606.ENSP00000246801	2
9606.ENSP00000300258	2
9606.ENSP00000419378	1
9606.ENSP00000371328	1
9606.ENSP00000309504	1
9606.ENSP00000239666	1
9606.ENSP00000334625	2
9606.ENSP00000398971	2
9606.ENSP00000264808	2
9606.ENSP00000383392	1
9606.ENSP00000412886	2
