	score
9606.ENSP00000438204	5.8936569794696526e-05
9606.ENSP00000220849	5.882119552475357e-05
9606.ENSP00000261740	5.878333427268683e-05
9606.ENSP00000256443	5.8759364085883774e-05
9606.ENSP00000455507	5.8707954976665257e-05
9606.ENSP00000383023	5.868482310277259e-05
9606.ENSP00000316924	5.8682093591860544e-05
9606.ENSP00000250495	5.8654322740468734e-05
9606.ENSP00000278823	5.86148750720168e-05
9606.ENSP00000299259	5.8587822529965505e-05
9606.ENSP00000331201	5.8569959373885416e-05
9606.ENSP00000258341	5.8535817402964726e-05
9606.ENSP00000349508	5.839857074469501e-05
9606.ENSP00000269260	5.838228107832067e-05
9606.ENSP00000262077	5.8369981759158124e-05
9606.ENSP00000297185	5.827414862510017e-05
9606.ENSP00000222399	5.824777697790542e-05
9606.ENSP00000371138	5.818811783980106e-05
9606.ENSP00000315644	5.818242530562237e-05
9606.ENSP00000338283	5.816850962982074e-05
9606.ENSP00000357177	5.814732493220646e-05
9606.ENSP00000046794	5.8097111272381815e-05
9606.ENSP00000253382	5.809704183134898e-05
9606.ENSP00000348089	5.8070196016264436e-05
9606.ENSP00000311127	5.8022707228189255e-05
9606.ENSP00000257572	5.7986291547745395e-05
9606.ENSP00000263672	5.795951452024983e-05
9606.ENSP00000222982	5.794612683271384e-05
9606.ENSP00000261366	5.794311930387723e-05
9606.ENSP00000300692	5.79305011233848e-05
9606.ENSP00000369538	5.7860356920980596e-05
9606.ENSP00000237380	5.7846629299078804e-05
9606.ENSP00000324532	5.779485512146396e-05
9606.ENSP00000348384	5.777511041641835e-05
9606.ENSP00000338562	5.7761549228618475e-05
9606.ENSP00000369716	5.775384839810824e-05
9606.ENSP00000268638	5.77402505608963e-05
9606.ENSP00000268220	5.769330773931132e-05
9606.ENSP00000427463	5.7692881999399164e-05
9606.ENSP00000233025	5.769216746692596e-05
9606.ENSP00000468633	5.7691165536131833e-05
9606.ENSP00000308741	5.761996261607943e-05
9606.ENSP00000216190	5.76061680390868e-05
9606.ENSP00000350425	5.759620851174769e-05
9606.ENSP00000332604	5.7587478776616236e-05
9606.ENSP00000264515	5.757019921978268e-05
9606.ENSP00000261868	5.749720215041118e-05
9606.ENSP00000362688	5.749463684320705e-05
9606.ENSP00000350491	5.749017179520147e-05
9606.ENSP00000265465	5.748532910314069e-05
9606.ENSP00000204961	5.747247139259005e-05
9606.ENSP00000294179	5.747191388919455e-05
9606.ENSP00000345083	5.7330700813061623e-05
9606.ENSP00000296412	5.7313493935972545e-05
9606.ENSP00000263354	5.728196166953935e-05
9606.ENSP00000381856	5.7250287065941265e-05
9606.ENSP00000233944	5.724053874843412e-05
9606.ENSP00000229328	5.716936049780195e-05
9606.ENSP00000294728	5.7136988282133216e-05
9606.ENSP00000305133	5.710689827719911e-05
9606.ENSP00000308938	5.7077329968722894e-05
9606.ENSP00000363998	5.707205837387318e-05
9606.ENSP00000245960	5.702383072357853e-05
9606.ENSP00000364188	5.696078219905052e-05
9606.ENSP00000248342	5.693451312500425e-05
9606.ENSP00000298316	5.690855570507891e-05
9606.ENSP00000307156	5.690176697747336e-05
9606.ENSP00000216271	5.690055270488435e-05
9606.ENSP00000297268	5.687367652289172e-05
9606.ENSP00000019317	5.684863510706257e-05
9606.ENSP00000365851	5.683915385840404e-05
9606.ENSP00000264144	5.681341958712106e-05
9606.ENSP00000222330	5.66984185981055e-05
9606.ENSP00000299424	5.666156651532849e-05
9606.ENSP00000318115	5.6658386607069877e-05
9606.ENSP00000222390	5.6568024587906904e-05
9606.ENSP00000253108	5.6535177042399404e-05
9606.ENSP00000371897	5.6515878114060723e-05
9606.ENSP00000378414	5.6496450953504454e-05
9606.ENSP00000231368	5.648060123296459e-05
9606.ENSP00000252999	5.640444637062854e-05
9606.ENSP00000322706	5.62974286207081e-05
9606.ENSP00000368699	5.6215767859101996e-05
9606.ENSP00000364212	5.618422272590249e-05
9606.ENSP00000409612	5.6147675146572386e-05
9606.ENSP00000277120	5.613343221868453e-05
9606.ENSP00000368927	5.608379925435869e-05
9606.ENSP00000420914	5.6051549586156345e-05
9606.ENSP00000286332	5.604247254674799e-05
9606.ENSP00000356840	5.603776571513303e-05
9606.ENSP00000305906	5.5994552711264966e-05
9606.ENSP00000379616	5.594335540636486e-05
9606.ENSP00000282020	5.5894790480848554e-05
9606.ENSP00000345708	5.584653800028733e-05
9606.ENSP00000225724	5.580497561874087e-05
9606.ENSP00000343040	5.576621541362709e-05
9606.ENSP00000262213	5.574015201807716e-05
9606.ENSP00000336888	5.5687386597927456e-05
9606.ENSP00000359892	5.5687386597927456e-05
9606.ENSP00000271227	5.568738659792743e-05
9606.ENSP00000307940	5.567269168497892e-05
9606.ENSP00000363832	5.5642196311889156e-05
9606.ENSP00000265044	5.561444042851558e-05
9606.ENSP00000262640	5.56136670056832e-05
9606.ENSP00000216554	5.5611623813725326e-05
9606.ENSP00000359818	5.560508196416763e-05
9606.ENSP00000293217	5.557179997162078e-05
9606.ENSP00000305230	5.556546069141431e-05
9606.ENSP00000285093	5.55387328897588e-05
9606.ENSP00000374455	5.5534968316299716e-05
9606.ENSP00000353224	5.5460049983873676e-05
9606.ENSP00000267884	5.545415925756338e-05
9606.ENSP00000228280	5.5413159277239895e-05
9606.ENSP00000289371	5.539879233531079e-05
9606.ENSP00000232458	5.5382256468631196e-05
9606.ENSP00000295702	5.5292025165892914e-05
9606.ENSP00000289779	5.528492662387174e-05
9606.ENSP00000379895	5.5284375202635455e-05
9606.ENSP00000216774	5.52826055407806e-05
9606.ENSP00000397552	5.525927114089204e-05
9606.ENSP00000312066	5.524437845694281e-05
9606.ENSP00000262306	5.522194417744013e-05
9606.ENSP00000276603	5.520076333445018e-05
9606.ENSP00000342181	5.508426586888974e-05
9606.ENSP00000354360	5.4992597674875816e-05
9606.ENSP00000452120	5.4991718671714095e-05
9606.ENSP00000400365	5.499083544977533e-05
9606.ENSP00000262445	5.486928732770135e-05
9606.ENSP00000378359	5.481406137101615e-05
9606.ENSP00000420269	5.4812942261934625e-05
9606.ENSP00000265512	5.4812463514810894e-05
9606.ENSP00000209668	5.481094038432196e-05
9606.ENSP00000306606	5.480995374595699e-05
9606.ENSP00000263864	5.478974612701171e-05
9606.ENSP00000356540	5.4738264147159776e-05
9606.ENSP00000376500	5.469081916302404e-05
9606.ENSP00000156825	5.465483152080991e-05
9606.ENSP00000413234	5.4580951825770364e-05
9606.ENSP00000374357	5.457727097996927e-05
9606.ENSP00000296930	5.454291223035567e-05
9606.ENSP00000258301	5.439178043364194e-05
9606.ENSP00000243349	5.437947540237036e-05
9606.ENSP00000420616	5.431736625106026e-05
9606.ENSP00000364277	5.427119984094515e-05
9606.ENSP00000347134	5.426780096361511e-05
9606.ENSP00000358022	5.416411120498299e-05
9606.ENSP00000315130	5.4153256720953464e-05
9606.ENSP00000216181	5.412864272292947e-05
9606.ENSP00000444972	5.408755431726017e-05
9606.ENSP00000247470	5.4065686240647313e-05
9606.ENSP00000390651	5.4062012085835694e-05
9606.ENSP00000333664	5.3997572245746345e-05
9606.ENSP00000336914	5.3961612898554277e-05
9606.ENSP00000199280	5.3934751981774764e-05
9606.ENSP00000358414	5.393033665130075e-05
9606.ENSP00000376848	5.3912885357761254e-05
9606.ENSP00000316845	5.388782276307512e-05
9606.ENSP00000328023	5.3887371947332994e-05
9606.ENSP00000424870	5.388700836619394e-05
9606.ENSP00000430276	5.3839998304209105e-05
9606.ENSP00000233668	5.382823769887725e-05
9606.ENSP00000262039	5.3756504975109225e-05
9606.ENSP00000352400	5.3744668656273457e-05
9606.ENSP00000295897	5.371007431286453e-05
9606.ENSP00000356230	5.370799097170285e-05
9606.ENSP00000272418	5.3707700663693466e-05
9606.ENSP00000182377	5.36783640192275e-05
9606.ENSP00000257626	5.3652858808850777e-05
9606.ENSP00000332979	5.365236549603915e-05
9606.ENSP00000374135	5.3652082462997016e-05
9606.ENSP00000380602	5.365189647592564e-05
9606.ENSP00000263665	5.365183987212039e-05
9606.ENSP00000305255	5.364697038771463e-05
9606.ENSP00000254942	5.3599566216033715e-05
9606.ENSP00000261596	5.3584904648115635e-05
9606.ENSP00000363868	5.3577625673497074e-05
9606.ENSP00000351255	5.3566742812303924e-05
9606.ENSP00000242285	5.3554399817239906e-05
9606.ENSP00000386733	5.3547584527116414e-05
9606.ENSP00000351327	5.345045465472432e-05
9606.ENSP00000440374	5.340055357149963e-05
9606.ENSP00000372210	5.3360280126722556e-05
9606.ENSP00000441691	5.335899631880312e-05
9606.ENSP00000366977	5.333291011497863e-05
9606.ENSP00000363431	5.328016013495621e-05
9606.ENSP00000342278	5.3266300923501945e-05
9606.ENSP00000312435	5.325810096163436e-05
9606.ENSP00000341268	5.324543167171651e-05
9606.ENSP00000336666	5.31684443194426e-05
9606.ENSP00000262873	5.311007695978559e-05
9606.ENSP00000363708	5.3085517544409595e-05
9606.ENSP00000337022	5.3042347079803616e-05
9606.ENSP00000222673	5.30075383585708e-05
9606.ENSP00000341071	5.298428938933561e-05
9606.ENSP00000263674	5.298365917703183e-05
9606.ENSP00000367629	5.2983629582765056e-05
9606.ENSP00000394487	5.298351932189525e-05
9606.ENSP00000274963	5.298283724879597e-05
9606.ENSP00000354511	5.295769181387653e-05
9606.ENSP00000348069	5.293088040243288e-05
9606.ENSP00000309871	5.286750479448187e-05
9606.ENSP00000289902	5.281545096168576e-05
9606.ENSP00000312999	5.279085434268865e-05
9606.ENSP00000346768	5.2756463597348743e-05
9606.ENSP00000314414	5.2750705835452655e-05
9606.ENSP00000233154	5.2668859945416625e-05
9606.ENSP00000155840	5.260366130549514e-05
9606.ENSP00000304336	5.260276295584851e-05
9606.ENSP00000274400	5.258780035338626e-05
9606.ENSP00000360124	5.2545871251869396e-05
9606.ENSP00000240055	5.249741732069225e-05
9606.ENSP00000228928	5.2491287692552353e-05
9606.ENSP00000359497	5.249106476009261e-05
9606.ENSP00000257570	5.2489568062706614e-05
9606.ENSP00000388001	5.248929942932991e-05
9606.ENSP00000300086	5.2480338262581e-05
9606.ENSP00000344468	5.2471251547552786e-05
9606.ENSP00000350036	5.246308711486749e-05
9606.ENSP00000334100	5.24628908489421e-05
9606.ENSP00000356224	5.243688707277299e-05
9606.ENSP00000385834	5.243368175751846e-05
9606.ENSP00000265094	5.2428654568507687e-05
9606.ENSP00000333920	5.239708371527417e-05
9606.ENSP00000355759	5.235201084961811e-05
9606.ENSP00000306361	5.2351714419777786e-05
9606.ENSP00000263974	5.2334037357661206e-05
9606.ENSP00000319318	5.232138905318675e-05
9606.ENSP00000348381	5.229174815414165e-05
9606.ENSP00000320493	5.2284905222110265e-05
9606.ENSP00000310561	5.220910989767365e-05
9606.ENSP00000300305	5.214640761418336e-05
9606.ENSP00000350249	5.2129563646928104e-05
9606.ENSP00000305503	5.209437008211563e-05
9606.ENSP00000360183	5.207354942917122e-05
9606.ENSP00000261884	5.2068969267717476e-05
9606.ENSP00000360200	5.206348363494727e-05
9606.ENSP00000223369	5.199969568717543e-05
9606.ENSP00000384015	5.1946578267717016e-05
9606.ENSP00000215730	5.1911934386380645e-05
9606.ENSP00000385616	5.187852485633322e-05
9606.ENSP00000350719	5.187663172987288e-05
9606.ENSP00000299293	5.1845095545726715e-05
9606.ENSP00000223023	5.182577160256653e-05
9606.ENSP00000299543	5.169690698826013e-05
9606.ENSP00000377496	5.1689680548408384e-05
9606.ENSP00000360985	5.156242586595742e-05
9606.ENSP00000363054	5.155075433593765e-05
9606.ENSP00000260947	5.15250096717113e-05
9606.ENSP00000267415	5.1478413820971086e-05
9606.ENSP00000342343	5.1451909089628967e-05
9606.ENSP00000352257	5.1413799884395926e-05
9606.ENSP00000257430	5.132051479801029e-05
9606.ENSP00000376792	5.128662293617826e-05
9606.ENSP00000382177	5.126125371258995e-05
9606.ENSP00000354607	5.121043253107544e-05
9606.ENSP00000360296	5.116889863031707e-05
9606.ENSP00000224237	5.11359570825981e-05
9606.ENSP00000225174	5.113011836459248e-05
9606.ENSP00000435412	5.1119163699001196e-05
9606.ENSP00000266743	5.111070466369866e-05
9606.ENSP00000350162	5.11063243648956e-05
9606.ENSP00000403208	5.102369195176847e-05
9606.ENSP00000345702	5.10145808959083e-05
9606.ENSP00000323377	5.0947701614158656e-05
9606.ENSP00000269397	5.092092497838189e-05
9606.ENSP00000347890	5.0886046480804916e-05
9606.ENSP00000303356	5.086918269353305e-05
9606.ENSP00000252898	5.0797077582867765e-05
9606.ENSP00000316176	5.079020702533581e-05
9606.ENSP00000343325	5.0770337268076616e-05
9606.ENSP00000303634	5.07457968562672e-05
9606.ENSP00000325136	5.0698896351725755e-05
9606.ENSP00000225964	5.061711230142214e-05
9606.ENSP00000260762	5.057799162564224e-05
9606.ENSP00000398655	5.0552590821628295e-05
9606.ENSP00000326514	5.0508256389903494e-05
9606.ENSP00000381066	5.0491872880775345e-05
9606.ENSP00000296504	5.043627422361408e-05
9606.ENSP00000363852	5.04254487182432e-05
9606.ENSP00000265056	5.040673538775243e-05
9606.ENSP00000352676	5.0251766870983135e-05
9606.ENSP00000264554	5.014154455455297e-05
9606.ENSP00000298552	5.0125519080540465e-05
9606.ENSP00000356771	5.007146830197434e-05
9606.ENSP00000467176	5.002501486468214e-05
9606.ENSP00000342033	4.9964989768654925e-05
9606.ENSP00000340278	4.9960975511797225e-05
9606.ENSP00000415430	4.994080022098491e-05
9606.ENSP00000262442	4.989600073904471e-05
9606.ENSP00000265734	4.9894140751930836e-05
9606.ENSP00000353564	4.988513331123513e-05
9606.ENSP00000396620	4.9880673838967145e-05
9606.ENSP00000350332	4.984781265583762e-05
9606.ENSP00000405573	4.982043878851757e-05
9606.ENSP00000265354	4.9794005652137203e-05
9606.ENSP00000329697	4.979046916908019e-05
9606.ENSP00000264775	4.9778590026350664e-05
9606.ENSP00000337261	4.973775537505729e-05
9606.ENSP00000347858	4.970726445577877e-05
9606.ENSP00000217893	4.9704638348649606e-05
9606.ENSP00000239938	4.968272641446587e-05
9606.ENSP00000376176	4.9670312451326304e-05
9606.ENSP00000363284	4.965447947096424e-05
9606.ENSP00000216160	4.9628689671647414e-05
9606.ENSP00000365663	4.958213556622659e-05
9606.ENSP00000364979	4.953851407778918e-05
9606.ENSP00000381282	4.953625762924482e-05
9606.ENSP00000356286	4.939413193873719e-05
9606.ENSP00000347055	4.939185191952344e-05
9606.ENSP00000377783	4.938251261101561e-05
9606.ENSP00000312397	4.9343167918734844e-05
9606.ENSP00000260102	4.9334219847886334e-05
9606.ENSP00000312624	4.927896290814047e-05
9606.ENSP00000234111	4.9243866287182846e-05
9606.ENSP00000320147	4.9063314572227344e-05
9606.ENSP00000354849	4.905733781767128e-05
9606.ENSP00000232424	4.900050776598178e-05
9606.ENSP00000245932	4.898362944730212e-05
9606.ENSP00000218348	4.896356729364326e-05
9606.ENSP00000385215	4.894152293583492e-05
9606.ENSP00000458238	4.891915640055717e-05
9606.ENSP00000367049	4.891458808027519e-05
9606.ENSP00000265773	4.890428853968042e-05
9606.ENSP00000385720	4.8898811356671246e-05
9606.ENSP00000356515	4.889299576054591e-05
9606.ENSP00000230449	4.887953982813246e-05
9606.ENSP00000232975	4.887339774802885e-05
9606.ENSP00000221972	4.8835829113358606e-05
9606.ENSP00000280358	4.8821403155991344e-05
9606.ENSP00000341282	4.8820761819232837e-05
9606.ENSP00000358531	4.882027500343061e-05
9606.ENSP00000293695	4.881949592800237e-05
9606.ENSP00000264832	4.8800454113630136e-05
9606.ENSP00000259400	4.876279252410497e-05
9606.ENSP00000218388	4.8745570823150685e-05
9606.ENSP00000348068	4.8700130770294344e-05
9606.ENSP00000363071	4.869961302229244e-05
9606.ENSP00000329384	4.867597906800391e-05
9606.ENSP00000297293	4.860929337588698e-05
9606.ENSP00000238788	4.859993085435087e-05
9606.ENSP00000278317	4.856486027295705e-05
9606.ENSP00000361636	4.85621153991927e-05
9606.ENSP00000251968	4.856133407630278e-05
9606.ENSP00000259365	4.856113108802601e-05
9606.ENSP00000333633	4.854973892973092e-05
9606.ENSP00000406209	4.84932959953683e-05
9606.ENSP00000380505	4.8442078873181635e-05
9606.ENSP00000380444	4.8441892420312574e-05
9606.ENSP00000254508	4.8432761257874005e-05
9606.ENSP00000291670	4.840973223900456e-05
9606.ENSP00000323099	4.839232150797344e-05
9606.ENSP00000362768	4.8349946545485134e-05
9606.ENSP00000269243	4.833022980044494e-05
9606.ENSP00000334061	4.829810873931326e-05
9606.ENSP00000371297	4.827331957997691e-05
9606.ENSP00000357392	4.826114028863317e-05
9606.ENSP00000264870	4.825360991496702e-05
9606.ENSP00000303174	4.824787985266188e-05
9606.ENSP00000441954	4.8243874680690804e-05
9606.ENSP00000216392	4.822717950923471e-05
9606.ENSP00000284523	4.822248383043431e-05
9606.ENSP00000312709	4.820079459776323e-05
9606.ENSP00000364995	4.8197512654937896e-05
9606.ENSP00000421689	4.8144318509776366e-05
9606.ENSP00000375795	4.813183139776625e-05
9606.ENSP00000343000	4.813055675147384e-05
9606.ENSP00000224764	4.811137347449496e-05
9606.ENSP00000281537	4.809336791152875e-05
9606.ENSP00000340118	4.808616943647786e-05
9606.ENSP00000320485	4.808561775986769e-05
9606.ENSP00000376544	4.8014301048972546e-05
9606.ENSP00000295887	4.7976190807493276e-05
9606.ENSP00000363988	4.797275097374223e-05
9606.ENSP00000265239	4.791924485596558e-05
9606.ENSP00000356694	4.790563045791783e-05
9606.ENSP00000420176	4.79048799296049e-05
9606.ENSP00000419879	4.788761514272759e-05
9606.ENSP00000326366	4.785012396293021e-05
9606.ENSP00000384774	4.7823889801576116e-05
9606.ENSP00000254901	4.78217239931854e-05
9606.ENSP00000426120	4.782169902985517e-05
9606.ENSP00000405577	4.7821368292568434e-05
9606.ENSP00000318029	4.7821368292568414e-05
9606.ENSP00000298546	4.7821368292568414e-05
9606.ENSP00000413520	4.78213682925684e-05
9606.ENSP00000233146	4.78110274725984e-05
9606.ENSP00000244289	4.78078008987766e-05
9606.ENSP00000450436	4.777859862232295e-05
9606.ENSP00000264710	4.777822572201333e-05
9606.ENSP00000243878	4.7730221213742655e-05
9606.ENSP00000226253	4.7727919804428064e-05
9606.ENSP00000276927	4.7715756329292455e-05
9606.ENSP00000404029	4.769576096260393e-05
9606.ENSP00000345206	4.767169367333046e-05
9606.ENSP00000321853	4.766492055401451e-05
9606.ENSP00000362946	4.766368892415224e-05
9606.ENSP00000377836	4.7639748391344375e-05
9606.ENSP00000216962	4.762909825357186e-05
9606.ENSP00000256474	4.759556183037087e-05
9606.ENSP00000357564	4.75828462958698e-05
9606.ENSP00000250111	4.753508909696542e-05
9606.ENSP00000263464	4.7516454974943304e-05
9606.ENSP00000229854	4.750361910687015e-05
9606.ENSP00000370007	4.7483661677843944e-05
9606.ENSP00000347464	4.740865688008674e-05
9606.ENSP00000365757	4.7404425005104856e-05
9606.ENSP00000054666	4.738417602102871e-05
9606.ENSP00000389934	4.737072679390673e-05
9606.ENSP00000312326	4.7317257408887236e-05
9606.ENSP00000253799	4.731638000202736e-05
9606.ENSP00000239944	4.726039518082074e-05
9606.ENSP00000261349	4.7236884351864924e-05
9606.ENSP00000370808	4.721846046669428e-05
9606.ENSP00000466298	4.721318058049801e-05
9606.ENSP00000243077	4.720397702199257e-05
9606.ENSP00000281871	4.719432462201874e-05
9606.ENSP00000295757	4.7180390276345955e-05
9606.ENSP00000310170	4.717412658906478e-05
9606.ENSP00000366306	4.714423014996605e-05
9606.ENSP00000318820	4.712372053136287e-05
9606.ENSP00000260386	4.711876889846634e-05
9606.ENSP00000290573	4.70755177212212e-05
9606.ENSP00000237014	4.707347766665947e-05
9606.ENSP00000263681	4.706025809797948e-05
9606.ENSP00000409007	4.703932646907227e-05
9606.ENSP00000358474	4.70210674642577e-05
9606.ENSP00000222005	4.701108010112311e-05
9606.ENSP00000405455	4.6996163343235194e-05
9606.ENSP00000331902	4.6966788774208754e-05
9606.ENSP00000254322	4.696036187568161e-05
9606.ENSP00000450731	4.693439655594955e-05
9606.ENSP00000306449	4.690268153415519e-05
9606.ENSP00000324890	4.690091129965129e-05
9606.ENSP00000257118	4.683688491516182e-05
9606.ENSP00000264454	4.673960522453173e-05
9606.ENSP00000274026	4.669025464947899e-05
9606.ENSP00000341698	4.667646081153063e-05
9606.ENSP00000269554	4.666678961246827e-05
9606.ENSP00000310521	4.6638143219228655e-05
9606.ENSP00000393725	4.663344228304389e-05
9606.ENSP00000379823	4.6624695623322934e-05
9606.ENSP00000266688	4.655237411213741e-05
9606.ENSP00000302640	4.653392056064892e-05
9606.ENSP00000379866	4.652093420471111e-05
9606.ENSP00000301838	4.6515967090207514e-05
9606.ENSP00000392423	4.651335513042552e-05
9606.ENSP00000263373	4.649703114392031e-05
9606.ENSP00000251757	4.642472774942832e-05
9606.ENSP00000323901	4.64230686959199e-05
9606.ENSP00000384264	4.641404547725133e-05
9606.ENSP00000353654	4.630497164906201e-05
9606.ENSP00000307288	4.629649546158966e-05
9606.ENSP00000232003	4.624425590970717e-05
9606.ENSP00000370340	4.624411377225249e-05
9606.ENSP00000337513	4.6206431683836726e-05
9606.ENSP00000380781	4.619107816253954e-05
9606.ENSP00000260956	4.616055941154798e-05
9606.ENSP00000304845	4.6132836553499105e-05
9606.ENSP00000362525	4.613186397467487e-05
9606.ENSP00000362508	4.613173413987405e-05
9606.ENSP00000343838	4.613143552725543e-05
9606.ENSP00000418532	4.613136438604863e-05
9606.ENSP00000362549	4.613081963465215e-05
9606.ENSP00000371393	4.612852064170076e-05
9606.ENSP00000331831	4.6093839831935035e-05
9606.ENSP00000420294	4.608467433703961e-05
9606.ENSP00000272117	4.604344522415996e-05
9606.ENSP00000239223	4.6040119565805444e-05
9606.ENSP00000263370	4.603647405464608e-05
9606.ENSP00000216951	4.596374094760417e-05
9606.ENSP00000327145	4.592984367336658e-05
9606.ENSP00000304408	4.5922732295586954e-05
9606.ENSP00000261267	4.5897364756779866e-05
9606.ENSP00000222812	4.5892955701756225e-05
9606.ENSP00000356425	4.5888707412698696e-05
9606.ENSP00000465655	4.588729821279299e-05
9606.ENSP00000375977	4.588515762901061e-05
9606.ENSP00000345895	4.5863314197339104e-05
9606.ENSP00000358854	4.581791128987332e-05
9606.ENSP00000338548	4.5811812596572495e-05
9606.ENSP00000231751	4.577712087545336e-05
9606.ENSP00000264167	4.568250967179148e-05
9606.ENSP00000369889	4.56501519106378e-05
9606.ENSP00000261254	4.5605147478169604e-05
9606.ENSP00000365682	4.558401063154715e-05
9606.ENSP00000234296	4.558315080372365e-05
9606.ENSP00000278407	4.547711715583513e-05
9606.ENSP00000367828	4.540499983905673e-05
9606.ENSP00000458954	4.5376266949232556e-05
9606.ENSP00000386105	4.5364243118830916e-05
9606.ENSP00000288490	4.534577254953736e-05
9606.ENSP00000262890	4.532084645975962e-05
9606.ENSP00000322524	4.5319172689302193e-05
9606.ENSP00000332139	4.5299088385299216e-05
9606.ENSP00000336528	4.525900249854303e-05
9606.ENSP00000416330	4.5212814055922105e-05
9606.ENSP00000353735	4.5203659921514286e-05
9606.ENSP00000224784	4.509442886398073e-05
9606.ENSP00000310668	4.5087434545543094e-05
9606.ENSP00000206262	4.504706665159654e-05
9606.ENSP00000242465	4.5017615846896556e-05
9606.ENSP00000266497	4.500812871883783e-05
9606.ENSP00000324856	4.4994664967903566e-05
9606.ENSP00000264883	4.4982886217426616e-05
9606.ENSP00000264790	4.496374623471212e-05
9606.ENSP00000355785	4.4963129422740865e-05
9606.ENSP00000263734	4.489115283528866e-05
9606.ENSP00000366124	4.484504651513582e-05
9606.ENSP00000379401	4.484462137703657e-05
9606.ENSP00000348349	4.482439941469972e-05
9606.ENSP00000310491	4.481128018072247e-05
9606.ENSP00000231498	4.4803302823164776e-05
9606.ENSP00000231061	4.479289758110911e-05
9606.ENSP00000360231	4.4792103666987376e-05
9606.ENSP00000295713	4.4776600934795e-05
9606.ENSP00000262269	4.476863102540234e-05
9606.ENSP00000377233	4.476759196131492e-05
9606.ENSP00000381599	4.475294245220469e-05
9606.ENSP00000268150	4.474063604834606e-05
9606.ENSP00000252785	4.473991101110317e-05
9606.ENSP00000285968	4.472945804458041e-05
9606.ENSP00000361867	4.4664299443008e-05
9606.ENSP00000360777	4.4652242139930406e-05
9606.ENSP00000321259	4.464269345951228e-05
9606.ENSP00000271657	4.4606054907159175e-05
9606.ENSP00000361658	4.460023213509517e-05
9606.ENSP00000368104	4.452097516210192e-05
9606.ENSP00000428340	4.44978919335373e-05
9606.ENSP00000292377	4.44972428348942e-05
9606.ENSP00000333157	4.447332542113254e-05
9606.ENSP00000394494	4.4473230465469936e-05
9606.ENSP00000376623	4.447310017860958e-05
9606.ENSP00000316416	4.447287770078426e-05
9606.ENSP00000311368	4.442943267989475e-05
9606.ENSP00000360882	4.43975213498966e-05
9606.ENSP00000280605	4.4395919341006945e-05
9606.ENSP00000375956	4.439071770320157e-05
9606.ENSP00000368884	4.437472484015391e-05
9606.ENSP00000359603	4.435393872680708e-05
9606.ENSP00000356641	4.432929717928319e-05
9606.ENSP00000230056	4.4275248222503355e-05
9606.ENSP00000255040	4.425292403509774e-05
9606.ENSP00000370023	4.422739544933157e-05
9606.ENSP00000295266	4.420088011243026e-05
9606.ENSP00000412237	4.4146893977222856e-05
9606.ENSP00000338964	4.4143132325208077e-05
9606.ENSP00000355180	4.413833239562353e-05
9606.ENSP00000356256	4.413760302187315e-05
9606.ENSP00000248923	4.413558402608852e-05
9606.ENSP00000458307	4.4132559714645045e-05
9606.ENSP00000381340	4.4132535036270866e-05
9606.ENSP00000169551	4.412463990655725e-05
9606.ENSP00000327255	4.409309739090207e-05
9606.ENSP00000412178	4.4042874905544554e-05
9606.ENSP00000349259	4.3995668406481186e-05
9606.ENSP00000209873	4.399013433720395e-05
9606.ENSP00000258742	4.398827410756026e-05
9606.ENSP00000295119	4.398735498500994e-05
9606.ENSP00000269122	4.3889125579017806e-05
9606.ENSP00000347733	4.387390588501342e-05
9606.ENSP00000301396	4.3843963262294467e-05
9606.ENSP00000339495	4.3751550164178925e-05
9606.ENSP00000318822	4.3739383998721224e-05
9606.ENSP00000217652	4.37268084415465e-05
9606.ENSP00000360806	4.3723635225938725e-05
9606.ENSP00000262105	4.370015766181857e-05
9606.ENSP00000357060	4.365764786346559e-05
9606.ENSP00000427015	4.3653639872559456e-05
9606.ENSP00000363089	4.362482745727625e-05
9606.ENSP00000347198	4.3573166470498984e-05
9606.ENSP00000263119	4.350870272928174e-05
9606.ENSP00000274793	4.349666996924559e-05
9606.ENSP00000379602	4.346196562742614e-05
9606.ENSP00000216297	4.3454401040136654e-05
9606.ENSP00000331310	4.3452953549576345e-05
9606.ENSP00000366225	4.345083530775598e-05
9606.ENSP00000324173	4.333681060548906e-05
9606.ENSP00000366522	4.333018560242935e-05
9606.ENSP00000342300	4.3308718886241394e-05
9606.ENSP00000428426	4.327829415533592e-05
9606.ENSP00000313432	4.326257725726999e-05
9606.ENSP00000289968	4.324381817305509e-05
9606.ENSP00000364000	4.3199801839729635e-05
9606.ENSP00000359114	4.319778705916505e-05
9606.ENSP00000264828	4.3197075804227465e-05
9606.ENSP00000001008	4.316342024587975e-05
9606.ENSP00000171111	4.315750336301754e-05
9606.ENSP00000225504	4.3150439523320746e-05
9606.ENSP00000448888	4.314337265864816e-05
9606.ENSP00000300527	4.3133859358134446e-05
9606.ENSP00000295550	4.313302426559057e-05
9606.ENSP00000348385	4.313227781178688e-05
9606.ENSP00000434034	4.311408540669816e-05
9606.ENSP00000361264	4.3105692564970245e-05
9606.ENSP00000330237	4.3058159952848845e-05
9606.ENSP00000226279	4.3033373494357166e-05
9606.ENSP00000253024	4.3026387971043175e-05
9606.ENSP00000386741	4.3010273848085514e-05
9606.ENSP00000442436	4.300140155336636e-05
