23503	6.704984859797021e-07
7249	6.704992690440725e-07
1130	6.825982516911057e-07
9706	7.126500609804884e-07
57178	7.593067060019741e-07
80321	7.654741052950651e-07
9749	7.688427105238014e-07
23085	7.711582163743291e-07
818	7.72530919197794e-07
2804	7.921893487430883e-07
7042	7.930126225723479e-07
6259	7.943777401686796e-07
84851	7.945745697930569e-07
10520	8.010165274052657e-07
81847	8.099119625810987e-07
29896	8.100850277973162e-07
22887	8.181067486247112e-07
23067	8.181067955137805e-07
1112	8.183119694151214e-07
10499	8.360376848844003e-07
1196	8.436888013445725e-07
6711	8.517398423961769e-07
3398	8.600112752077885e-07
10521	8.638738725500706e-07
204851	8.642811572534732e-07
23033	8.64762697834285e-07
10206	8.662426013869656e-07
222161	8.703311948048073e-07
23461	8.703313454588699e-07
2145	8.70331928805325e-07
9098	8.733191160283671e-07
6257	8.745259448164079e-07
5899	8.755923478038183e-07
55802	8.757137727645873e-07
9924	8.761704932904877e-07
5775	8.834964161017041e-07
9208	8.872805611515886e-07
8738	8.931139101962239e-07
55636	8.934654652034558e-07
23335	8.943192600549835e-07
65125	8.94319445867978e-07
1871	8.955580267993535e-07
657	9.083265140933689e-07
10123	9.1008866783569e-07
51526	9.134014847040073e-07
8543	9.282429983293003e-07
5586	9.358712425934339e-07
222658	9.399683026933377e-07
6667	9.399689097011786e-07
367	9.420810251417873e-07
7220	9.457653498771219e-07
5627	9.457655729939296e-07
64786	9.595787345167717e-07
51773	9.666470922222946e-07
440434	9.680991454387608e-07
26130	9.71213632208786e-07
9813	9.744728115419403e-07
28986	9.763233390722154e-07
4213	9.768953567429601e-07
4216	9.876802878243876e-07
23208	9.921427297511684e-07
8672	9.982245132554672e-07
664	1.00016021776074e-06
84557	1.003839892923809e-06
2176	1.0045828848412975e-06
8569	1.0084562598412973e-06
51750	1.0155544798664925e-06
65109	1.0179332880886717e-06
1520	1.0189382234323256e-06
837	1.0189387312339705e-06
9878	1.0198401463185332e-06
8554	1.0198406041933699e-06
80143	1.0221446946629562e-06
147339	1.0221451795588692e-06
64376	1.0221453306132517e-06
51762	1.0221457848870328e-06
23387	1.0235889151969586e-06
9873	1.023589265393612e-06
11119	1.0276009824774844e-06
51701	1.0303427713374259e-06
3708	1.0303432265890233e-06
23023	1.030343953371968e-06
22882	1.030346761014912e-06
54739	1.030749863576549e-06
57534	1.0376756632851616e-06
2887	1.0412337907094886e-06
79664	1.065364189529506e-06
7570	1.0653647839146728e-06
253461	1.065910598219134e-06
25977	1.0666487742051236e-06
5796	1.0702260431512598e-06
604	1.0831374134722843e-06
1959	1.0853120818257564e-06
23126	1.0899538570717608e-06
5090	1.0899543858702746e-06
23019	1.0901006834417052e-06
1739	1.090888537252319e-06
9935	1.0914624209941392e-06
6446	1.0914636822794294e-06
79665	1.092056469540318e-06
25942	1.0922654858020267e-06
8502	1.0945679471651955e-06
10277	1.0945686742204413e-06
54386	1.0950568728227635e-06
84296	1.0972207998491992e-06
55337	1.0985721362088253e-06
7511	1.0986612031507788e-06
23522	1.1003762720031637e-06
10308	1.1027828645340762e-06
8915	1.102782991232272e-06
64343	1.1027830477746126e-06
8548	1.1027831408666255e-06
10314	1.1042170819567931e-06
3280	1.1047200606130447e-06
91746	1.1067875630645124e-06
864	1.109685986914562e-06
27336	1.1167794052886218e-06
25998	1.1183027400380559e-06
23136	1.1200814391374556e-06
219771	1.1200814497131266e-06
4301	1.1200815153070419e-06
23313	1.1200815173710062e-06
51307	1.1200815463116286e-06
64837	1.1200816062273897e-06
10749	1.120081753783465e-06
8660	1.1200824034030465e-06
26031	1.120082561537435e-06
8408	1.1247335841623037e-06
51652	1.1296564045145746e-06
23528	1.1419999756820922e-06
79866	1.1427730801577377e-06
6867	1.1529308630086472e-06
29893	1.159422956277995e-06
81669	1.1612421675998426e-06
55037	1.161744721263345e-06
7073	1.1631644471354734e-06
23062	1.1632745120438602e-06
57698	1.1659735764093687e-06
6016	1.1665096428670623e-06
8850	1.167772294678476e-06
170506	1.1685987736918915e-06
7517	1.1796326378193608e-06
3298	1.1823643534358402e-06
836	1.1824557565795648e-06
10621	1.1864100803890722e-06
10781	1.1870904957595577e-06
5610	1.1876221993684085e-06
5426	1.1888823691865758e-06
578	1.1889552916847504e-06
55775	1.1904569107196242e-06
10616	1.1916152243238162e-06
55062	1.1941796056194064e-06
55771	1.2057345555742867e-06
10787	1.2084525894223683e-06
23111	1.2103984960873388e-06
23191	1.210400269562105e-06
8877	1.2205851668624017e-06
9330	1.2255696268920247e-06
51720	1.2386435001785168e-06
55972	1.2399499526621874e-06
8505	1.2419946971991417e-06
440081	1.2504708693634038e-06
79609	1.2513019356471612e-06
6594	1.251302325181396e-06
10818	1.251870724059365e-06
9019	1.2518744990409756e-06
54801	1.256319351944652e-06
4092	1.259088254690756e-06
7421	1.2603051517714933e-06
65986	1.263350802428636e-06
356	1.2719138588513235e-06
843	1.2719174602244922e-06
57403	1.2833078445801466e-06
8542	1.2873325237704117e-06
10928	1.2909425924935514e-06
8976	1.2966811678490082e-06
23309	1.300527196624747e-06
56623	1.3005276114897769e-06
4205	1.3049885155659378e-06
10611	1.30498915234454e-06
1213	1.3049898374224281e-06
28951	1.3086747472985986e-06
26286	1.3109515494968267e-06
56252	1.3132098067346435e-06
2581	1.3182547767579793e-06
8848	1.3182569143861114e-06
23483	1.3344187708901603e-06
6655	1.3344193869523656e-06
7812	1.3344194782090844e-06
6498	1.3371535869045948e-06
50810	1.340072965908708e-06
80213	1.3400736137499875e-06
27436	1.3463082625992991e-06
23161	1.3520396796585569e-06
8799	1.354377861731106e-06
79572	1.355558928616806e-06
22856	1.3555599133106766e-06
5893	1.3566246453517652e-06
9794	1.3614943604724547e-06
23047	1.3618968838004636e-06
51029	1.3618972845974595e-06
4534	1.3622698585742896e-06
11274	1.3642607382607492e-06
7862	1.3647371934215329e-06
4121	1.3684388197588087e-06
3551	1.3746537814860399e-06
54482	1.3798309776272463e-06
10491	1.3824039288797745e-06
10106	1.3867981540881402e-06
22809	1.3882412255948827e-06
9766	1.3886668265121274e-06
5925	1.3912498938222898e-06
7805	1.39281813694859e-06
51805	1.3955235342593493e-06
1789	1.4013250435969737e-06
147841	1.4013296202087143e-06
5238	1.4050407526977156e-06
7110	1.4135933536245075e-06
3490	1.4140083064369646e-06
7030	1.4142817035922122e-06
9919	1.4205253687152453e-06
4086	1.424035346052615e-06
10957	1.4270525165999308e-06
54878	1.4293451945363337e-06
5599	1.4312021714261521e-06
266812	1.4350076925290504e-06
25901	1.435177864322122e-06
331	1.4351799799891493e-06
8874	1.4365779978976125e-06
84263	1.4375951250998345e-06
64430	1.437595148247335e-06
23392	1.442006831298403e-06
10138	1.4447258236124682e-06
144195	1.4469199273788288e-06
5552	1.4469201094246922e-06
261726	1.4577526446107419e-06
51755	1.4577551085002016e-06
8481	1.4622696806636201e-06
667	1.4739739594731959e-06
64417	1.4740107650111188e-06
6659	1.4767208506933331e-06
7204	1.4789542218967263e-06
23405	1.479749429457608e-06
55209	1.4808927810936427e-06
9818	1.4939458267485908e-06
196	1.4957206837161006e-06
54741	1.505535197968792e-06
55198	1.5092527010688173e-06
283131	1.511322743139782e-06
3364	1.5149180936821116e-06
7586	1.5176846033963335e-06
51315	1.5194765285634766e-06
10953	1.5196754517746525e-06
9587	1.5196760987125217e-06
1778	1.5331399699316293e-06
3054	1.5369534406221156e-06
51324	1.54162798276656e-06
10313	1.5416344290643049e-06
9616	1.5434296953559302e-06
64795	1.546211879567863e-06
25936	1.5479402377177217e-06
6733	1.5515459290020252e-06
5356	1.5548321262199463e-06
23592	1.5587724640156554e-06
10602	1.5661678765252884e-06
3716	1.5733242455967165e-06
2188	1.5733944954443718e-06
5519	1.5783155490143828e-06
1601	1.5783757871042117e-06
9240	1.5789250900876124e-06
11216	1.5789291482612344e-06
51379	1.5814001514315136e-06
10553	1.590929263716004e-06
9936	1.5909296054121078e-06
7107	1.5909306251886426e-06
22904	1.5958483446397825e-06
10318	1.5958484233370872e-06
7187	1.595850913324898e-06
10137	1.5979172389820958e-06
25976	1.5980243827911448e-06
10725	1.600713484828933e-06
55145	1.6175200220903733e-06
23099	1.6200230676362241e-06
5187	1.6261450555828074e-06
8650	1.6270562594546889e-06
9400	1.633534987968006e-06
2730	1.6389675649671945e-06
8743	1.640254787681628e-06
8227	1.6422004227197226e-06
3720	1.644725725498287e-06
1848	1.6496697426438585e-06
3554	1.6509035521759803e-06
22982	1.6511015203572147e-06
2177	1.652295765732543e-06
7486	1.6542415578723303e-06
23175	1.6542733073637393e-06
64400	1.6543837658412438e-06
6886	1.6557927458017156e-06
9960	1.660515196169391e-06
7358	1.665866144388484e-06
57532	1.6679836535662448e-06
9440	1.6683879574163027e-06
219333	1.671077543250315e-06
57154	1.6750113138073394e-06
379	1.6758544107063568e-06
80267	1.676699255234947e-06
29970	1.6770053402547662e-06
80209	1.6801090422925847e-06
10617	1.6882797908936498e-06
4853	1.6918490406213788e-06
26060	1.692189210380186e-06
26064	1.6952349062790892e-06
55585	1.7142729286587383e-06
157567	1.7158814032541492e-06
51330	1.7208956666310657e-06
1997	1.7260871327208375e-06
84708	1.7324540901832918e-06
10927	1.7430525359652586e-06
4082	1.7438245328488358e-06
23230	1.762707280515726e-06
388677	1.7666047852080496e-06
23248	1.76965800434585e-06
5195	1.769661332644906e-06
3482	1.7735943509385327e-06
10892	1.774144917829701e-06
93621	1.7746734573357938e-06
55288	1.789615941369526e-06
8347	1.791832317027504e-06
8345	1.7947632609749295e-06
3675	1.7977693459526612e-06
51351	1.8014565923954745e-06
7644	1.8014591357052254e-06
9475	1.8026816237981368e-06
10016	1.8077686742444469e-06
53371	1.8084491103438985e-06
23299	1.8137176784495903e-06
29990	1.8149321480248078e-06
5743	1.8156761839421032e-06
10114	1.8246527270410735e-06
7559	1.8346632770007552e-06
4152	1.8367239295316678e-06
4126	1.8490618854811707e-06
10397	1.8495725352362386e-06
92689	1.8500210210436616e-06
10970	1.8535232273956518e-06
